DateTime,Open,High,Low,Close,Volume
2018/1/1 0:00,13962,14046.5,13827.5,13873,21797300
2018/1/1 1:00,13873,13920,13596,13670.5,32834682
2018/1/1 2:00,13670.5,13737.5,13280,13301,40062154
2018/1/1 3:00,13301,13473,13253,13427,25089526
2018/1/1 4:00,13427,13677,13313,13477.5,23845552
2018/1/1 5:00,13477.5,13679.5,13355.5,13665.5,19062277
2018/1/1 6:00,13665.5,13665.5,13507.5,13536,10351976
2018/1/1 7:00,13536,14011.5,13464.5,13871.5,29557649
2018/1/1 8:00,13871.5,13977,13620,13625.5,22564791
2018/1/1 9:00,13625.5,13770,13442,13500,20377816
2018/1/1 10:00,13500,13692,13473.5,13605.5,16692864
2018/1/1 11:00,13605.5,13617,13455.5,13579.5,9644750
2018/1/1 12:00,13579.5,13577,13036.5,13240.5,45449747
2018/1/1 13:00,13240.5,13302,13140.5,13190,20425564
2018/1/1 14:00,13190,13220,12901,13116,40824705
2018/1/1 15:00,13116,13259,12772,13222.5,48382156
2018/1/1 16:00,13222.5,13416,13132,13255.5,29538049
2018/1/1 17:00,13255.5,13276.5,13037,13075,25514212
2018/1/1 18:00,13075,13293.5,13050.5,13067,19075605
2018/1/1 19:00,13067,13365,13010.5,13180,26854802
2018/1/1 20:00,13180,13374.5,13132.5,13352,23334166
2018/1/1 21:00,13352,13589.5,13349.5,13487.5,34274485
2018/1/1 22:00,13487.5,13799,13478,13592.5,36678232
2018/1/1 23:00,13592.5,13743.5,13531,13572.5,18209245
2018/1/2 0:00,13572.5,13590.5,13425,13477,20313741
2018/1/2 1:00,13477,13979,13476.5,13852.5,45271289
2018/1/2 2:00,13852.5,13922.5,13721,13721.5,24683367
2018/1/2 3:00,13721.5,13776,13490.5,13552.5,30217291
2018/1/2 4:00,13552.5,13552.5,13280,13374,33365480
2018/1/2 5:00,13374,13433,12900,13106.5,53193035
2018/1/2 6:00,13106.5,13217.5,13060,13164.5,19458851
2018/1/2 7:00,13164.5,13425,13080,13362,25255687
2018/1/2 8:00,13362,13436,13257.5,13425,12950267
2018/1/2 9:00,13425,13587,13390,13459,19959342
2018/1/2 10:00,13459,13680,13466,13599,28086955
2018/1/2 11:00,13599,13790,13595.5,13697,23861882
2018/1/2 12:00,13697,13718,13552.5,13633.5,17830799
2018/1/2 13:00,13633.5,13741,13588.5,13639.5,22099312
2018/1/2 14:00,13639.5,14085,13625,14007,63742942
2018/1/2 15:00,14007,14049.5,13818,13883.5,35530550
2018/1/2 16:00,13883.5,13926,13650.5,13749.5,33592972
2018/1/2 17:00,13749.5,13931.5,13674,13716,29649296
2018/1/2 18:00,13716,14000.5,13708.5,13930,22837204
2018/1/2 19:00,13930,14834.5,13925,14669.5,114439876
2018/1/2 20:00,14669.5,15269,14653.5,14872.5,98377193
2018/1/2 21:00,14872.5,15246.5,14872,14874,55175640
